datetime,nivel
2025-06-12 06:00:00,2.8242
2025-06-12 06:30:00,2.6261
2025-06-12 07:00:00,2.5105
2025-06-12 07:30:00,2.3615
2025-06-12 08:00:00,2.3043
2025-06-12 08:30:00,2.2606
2025-06-12 09:00:00,2.3123
2025-06-12 09:30:00,2.3634
2025-06-12 10:00:00,2.4916
2025-06-12 10:30:00,2.6415
2025-06-12 11:00:00,2.821
2025-06-12 11:30:00,3.0016
2025-06-12 12:00:00,3.2093
2025-06-12 12:30:00,3.3944
2025-06-12 13:00:00,3.5079
2025-06-12 13:30:00,3.6674
2025-06-12 14:00:00,3.7396
2025-06-12 14:30:00,3.7992
2025-06-12 15:00:00,3.7643
2025-06-12 15:30:00,3.718
2025-06-12 16:00:00,3.5915
2025-06-12 16:30:00,3.4728
2025-06-12 17:00:00,3.3256
2025-06-12 17:30:00,3.1616
2025-06-12 18:00:00,3.0048
2025-06-12 18:30:00,2.8349
2025-06-12 19:00:00,2.6946
2025-06-12 19:30:00,2.5559
2025-06-12 20:00:00,2.518
2025-06-12 20:30:00,2.4755
2025-06-12 21:00:00,2.5122
2025-06-12 21:30:00,2.5494
2025-06-12 22:00:00,2.682
2025-06-12 22:30:00,2.7956
2025-06-12 23:00:00,2.9668
2025-06-12 23:30:00,3.1508
2025-06-13 00:00:00,3.3209
2025-06-13 00:30:00,3.5074
2025-06-13 01:00:00,3.6464
2025-06-13 01:30:00,3.7682
2025-06-13 02:00:00,3.8386
2025-06-13 02:30:00,3.9241
2025-06-13 03:00:00,3.8623
2025-06-13 03:30:00,3.8202
2025-06-13 04:00:00,3.7057
2025-06-13 04:30:00,3.6109
2025-06-13 05:00:00,3.4348
2025-06-13 05:30:00,3.2568
2025-06-13 06:00:00,3.0806
2025-06-13 06:30:00,2.8417
2025-06-13 07:00:00,2.7168
2025-06-13 07:30:00,2.569
2025-06-13 08:00:00,2.444
2025-06-13 08:30:00,2.3601
2025-06-13 09:00:00,2.3528
2025-06-13 09:30:00,2.3483
2025-06-13 10:00:00,2.4407
2025-06-13 10:30:00,2.5473
2025-06-13 11:00:00,2.7027
2025-06-13 11:30:00,2.8272
2025-06-13 12:00:00,3.0304
2025-06-13 12:30:00,3.1842
2025-06-13 13:00:00,3.3622
2025-06-13 13:30:00,3.4975
2025-06-13 14:00:00,3.5997
2025-06-13 14:30:00,3.702
2025-06-13 15:00:00,3.7541
2025-06-13 15:30:00,3.7445
2025-06-13 16:00:00,3.6607
2025-06-13 16:30:00,3.6158
2025-06-13 17:00:00,3.4707
2025-06-13 17:30:00,3.3401
2025-06-13 18:00:00,3.1991
2025-06-13 18:30:00,3.0308
2025-06-13 19:00:00,2.8898
2025-06-13 19:30:00,2.7426
2025-06-13 20:00:00,2.6544
2025-06-13 20:30:00,2.5633
2025-06-13 21:00:00,2.5192
2025-06-13 21:30:00,2.5347
2025-06-13 22:00:00,2.5798
2025-06-13 22:30:00,2.6392
2025-06-13 23:00:00,2.7848
2025-06-13 23:30:00,2.9155
2025-06-14 00:00:00,3.0662
2025-06-14 00:30:00,3.2445
2025-06-14 01:00:00,3.3683
2025-06-14 01:30:00,3.5295
2025-06-14 02:00:00,3.6287
2025-06-14 02:30:00,3.7365
2025-06-14 03:00:00,3.7671
2025-06-14 03:30:00,3.7783
2025-06-14 04:00:00,3.7438
2025-06-14 04:30:00,3.6805
2025-06-14 05:00:00,3.5332
2025-06-14 05:30:00,3.4085
2025-06-14 06:00:00,3.2698
2025-06-14 06:30:00,3.1053
2025-06-14 07:00:00,2.9463
2025-06-14 07:30:00,2.7868
2025-06-14 08:00:00,2.6701
2025-06-14 08:30:00,2.5589
2025-06-14 09:00:00,2.4835
2025-06-14 09:30:00,2.432
2025-06-14 10:00:00,2.4622
2025-06-14 10:30:00,2.508
2025-06-14 11:00:00,2.6197
2025-06-14 11:30:00,2.6999
2025-06-14 12:00:00,2.8199
2025-06-14 12:30:00,2.9743
2025-06-14 13:00:00,3.1372
2025-06-14 13:30:00,3.2931
2025-06-14 14:00:00,3.4171
2025-06-14 14:30:00,3.5446
2025-06-14 15:00:00,3.6028
2025-06-14 15:30:00,3.6815
2025-06-14 16:00:00,3.6495
2025-06-14 16:30:00,3.636
2025-06-14 17:00:00,3.5722
2025-06-14 17:30:00,3.4681
2025-06-14 18:00:00,3.365
2025-06-14 18:30:00,3.2354
2025-06-14 19:00:00,3.0934
2025-06-14 19:30:00,2.9753
2025-06-14 20:00:00,2.8331
2025-06-14 20:30:00,2.7497
2025-06-14 21:00:00,2.6595
2025-06-14 21:30:00,2.584
2025-06-14 22:00:00,2.6057
2025-06-14 22:30:00,2.5974
2025-06-14 23:00:00,2.6729
2025-06-14 23:30:00,2.7582
2025-06-15 00:00:00,2.8788
2025-06-15 00:30:00,2.9833
2025-06-15 01:00:00,3.1375
2025-06-15 01:30:00,3.2744
2025-06-15 02:00:00,3.3942
2025-06-15 02:30:00,3.4999
2025-06-15 03:00:00,3.5783
2025-06-15 03:30:00,3.6079
2025-06-15 04:00:00,3.6299
2025-06-15 04:30:00,3.6266
2025-06-15 05:00:00,3.5758
2025-06-15 05:30:00,3.5049
2025-06-15 06:00:00,3.3972
2025-06-15 06:30:00,3.3092
2025-06-15 07:00:00,3.1502
2025-06-15 07:30:00,3.0229
2025-06-15 08:00:00,2.8924
2025-06-15 08:30:00,2.7733
2025-06-15 09:00:00,2.6913
2025-06-15 09:30:00,2.6155
2025-06-15 10:00:00,2.604
2025-06-15 10:30:00,2.5896
2025-06-15 11:00:00,2.6184
2025-06-15 11:30:00,2.6666
2025-06-15 12:00:00,2.7435
2025-06-15 12:30:00,2.854
2025-06-15 13:00:00,2.9923
2025-06-15 13:30:00,3.1173
2025-06-15 14:00:00,3.2322
2025-06-15 14:30:00,3.3631
2025-06-15 15:00:00,3.4482
2025-06-15 15:30:00,3.5465
2025-06-15 16:00:00,3.5715
2025-06-15 16:30:00,3.5996
2025-06-15 17:00:00,3.5826
2025-06-15 17:30:00,3.518
2025-06-15 18:00:00,3.4791
2025-06-15 18:30:00,3.3521
2025-06-15 19:00:00,3.264
2025-06-15 19:30:00,3.179
2025-06-15 20:00:00,3.0639
2025-06-15 20:30:00,2.9289
2025-06-15 21:00:00,2.8433
2025-06-15 21:30:00,2.7772
2025-06-15 22:00:00,2.7099
2025-06-15 22:30:00,2.6976
2025-06-15 23:00:00,2.6814
2025-06-15 23:30:00,2.697
2025-06-16 00:00:00,2.7735
2025-06-16 00:30:00,2.8177
2025-06-16 01:00:00,2.9002
2025-06-16 01:30:00,3.0071
2025-06-16 02:00:00,3.1132
2025-06-16 02:30:00,3.2024
2025-06-16 03:00:00,3.3031
2025-06-16 03:30:00,3.3846
2025-06-16 04:00:00,3.4523
2025-06-16 04:30:00,3.4893
2025-06-16 05:00:00,3.4822
2025-06-16 05:30:00,3.481
2025-06-16 06:00:00,3.4322
2025-06-16 06:30:00,3.3842
2025-06-16 07:00:00,3.2765
2025-06-16 07:30:00,3.1878
2025-06-16 08:00:00,3.1124
2025-06-16 08:30:00,2.9931
2025-06-16 09:00:00,2.8925
2025-06-16 09:30:00,2.8263
2025-06-16 10:00:00,2.7727
2025-06-16 10:30:00,2.6949
2025-06-16 11:00:00,2.7102
2025-06-16 11:30:00,2.7105
2025-06-16 12:00:00,2.7497
2025-06-16 12:30:00,2.7963
2025-06-16 13:00:00,2.8542
2025-06-16 13:30:00,2.9573
2025-06-16 14:00:00,3.0509
2025-06-16 14:30:00,3.1499
2025-06-16 15:00:00,3.262
2025-06-16 15:30:00,3.3652
2025-06-16 16:00:00,3.437
2025-06-16 16:30:00,3.4994
2025-06-16 17:00:00,3.507
2025-06-16 17:30:00,3.5373
2025-06-16 18:00:00,3.5186
2025-06-16 18:30:00,3.4872
2025-06-16 19:00:00,3.4218
2025-06-16 19:30:00,3.3646
2025-06-16 20:00:00,3.2628
2025-06-16 20:30:00,3.1634
2025-06-16 21:00:00,3.0718
2025-06-16 21:30:00,2.989
2025-06-16 22:00:00,2.9039
2025-06-16 22:30:00,2.8304
2025-06-16 23:00:00,2.7916
2025-06-16 23:30:00,2.7362
2025-06-17 00:00:00,2.75
2025-06-17 00:30:00,2.7456
2025-06-17 01:00:00,2.7669
2025-06-17 01:30:00,2.8398
2025-06-17 02:00:00,2.8859
2025-06-17 02:30:00,2.9415
2025-06-17 03:00:00,3.0287
2025-06-17 03:30:00,3.1088
2025-06-17 04:00:00,3.1918
2025-06-17 04:30:00,3.258
2025-06-17 05:00:00,3.3007
2025-06-17 05:30:00,3.3556
2025-06-17 06:00:00,3.359
2025-06-17 06:30:00,3.3656
2025-06-17 07:00:00,3.3363
2025-06-17 07:30:00,3.3084
2025-06-17 08:00:00,3.2169
2025-06-17 08:30:00,3.179
2025-06-17 09:00:00,3.0856
2025-06-17 09:30:00,3.0405
2025-06-17 10:00:00,2.9742
2025-06-17 10:30:00,2.921
2025-06-17 11:00:00,2.88
2025-06-17 11:30:00,2.8254
2025-06-17 12:00:00,2.8087
2025-06-17 12:30:00,2.8123
2025-06-17 13:00:00,2.8296
2025-06-17 13:30:00,2.8654
2025-06-17 14:00:00,2.9385
2025-06-17 14:30:00,2.9812
2025-06-17 15:00:00,3.077
2025-06-17 15:30:00,3.1548
2025-06-17 16:00:00,3.2148
2025-06-17 16:30:00,3.3174
2025-06-17 17:00:00,3.3756
2025-06-17 17:30:00,3.4299
2025-06-17 18:00:00,3.4486
2025-06-17 18:30:00,3.4766
2025-06-17 19:00:00,3.4703
2025-06-17 19:30:00,3.473
2025-06-17 20:00:00,3.4074
2025-06-17 20:30:00,3.3764
2025-06-17 21:00:00,3.2812
2025-06-17 21:30:00,3.2186
2025-06-17 22:00:00,3.136
2025-06-17 22:30:00,3.0777
2025-06-17 23:00:00,2.9525
2025-06-17 23:30:00,2.9074
2025-06-18 00:00:00,2.8357
2025-06-18 00:30:00,2.783
2025-06-18 01:00:00,2.758
2025-06-18 01:30:00,2.7404
2025-06-18 02:00:00,2.7489
2025-06-18 02:30:00,2.7838
2025-06-18 03:00:00,2.8083
2025-06-18 03:30:00,2.8747
2025-06-18 04:00:00,2.9199
2025-06-18 04:30:00,2.9934
2025-06-18 05:00:00,3.0506
2025-06-18 05:30:00,3.1381
2025-06-18 06:00:00,3.2055
2025-06-18 06:30:00,3.2427
2025-06-18 07:00:00,3.2702
2025-06-18 07:30:00,3.2882
2025-06-18 08:00:00,3.2955
2025-06-18 08:30:00,3.2757
2025-06-18 09:00:00,3.2503
2025-06-18 09:30:00,3.2304
2025-06-18 10:00:00,3.1896
2025-06-18 10:30:00,3.1535
2025-06-18 11:00:00,3.0534
2025-06-18 11:30:00,3.0183
2025-06-18 12:00:00,2.9557
2025-06-18 12:30:00,2.9026
2025-06-18 13:00:00,2.8864
2025-06-18 13:30:00,2.8588
2025-06-18 14:00:00,2.8694
2025-06-18 14:30:00,2.8732
2025-06-18 15:00:00,2.9046
2025-06-18 15:30:00,2.9461
2025-06-18 16:00:00,3.0407
2025-06-18 16:30:00,3.0977
2025-06-18 17:00:00,3.1721
2025-06-18 17:30:00,3.2576
2025-06-18 18:00:00,3.3372
2025-06-18 18:30:00,3.4
2025-06-18 19:00:00,3.4349
2025-06-18 19:30:00,3.5024
2025-06-18 20:00:00,3.5143
2025-06-18 20:30:00,3.5089
2025-06-18 21:00:00,3.4809
2025-06-18 21:30:00,3.4505
2025-06-18 22:00:00,3.3794
2025-06-18 22:30:00,3.3034
2025-06-18 23:00:00,3.211
2025-06-18 23:30:00,3.1177
2025-06-19 00:00:00,3.0024
2025-06-19 00:30:00,2.9281
2025-06-19 01:00:00,2.824
2025-06-19 01:30:00,2.7512
2025-06-19 02:00:00,2.7299
2025-06-19 02:30:00,2.6779
2025-06-19 03:00:00,2.6814
2025-06-19 03:30:00,2.656
2025-06-19 04:00:00,2.683
2025-06-19 04:30:00,2.7316
2025-06-19 05:00:00,2.8053
2025-06-19 05:30:00,2.8747
2025-06-19 06:00:00,2.9719
2025-06-19 06:30:00,3.0386
2025-06-19 07:00:00,3.1264
2025-06-19 07:30:00,3.1896
2025-06-19 08:00:00,3.2621
2025-06-19 08:30:00,3.3121
2025-06-19 09:00:00,3.322
2025-06-19 09:30:00,3.3472
2025-06-19 10:00:00,3.3274
2025-06-19 10:30:00,3.306
2025-06-19 11:00:00,3.2778
2025-06-19 11:30:00,3.2026
2025-06-19 12:00:00,3.1312
2025-06-19 12:30:00,3.0393
2025-06-19 13:00:00,2.9874
2025-06-19 13:30:00,2.9286
2025-06-19 14:00:00,2.8802
2025-06-19 14:30:00,2.8617
2025-06-19 15:00:00,2.837
2025-06-19 15:30:00,2.8483
2025-06-19 16:00:00,2.8696
2025-06-19 16:30:00,2.9053
2025-06-19 17:00:00,2.9758
2025-06-19 17:30:00,3.049
2025-06-19 18:00:00,3.1617
2025-06-19 18:30:00,3.2053
2025-06-19 19:00:00,3.2991
2025-06-19 19:30:00,3.4066
2025-06-19 20:00:00,3.4781
2025-06-19 20:30:00,3.551
2025-06-19 21:00:00,3.5698
2025-06-19 21:30:00,3.5809
2025-06-19 22:00:00,3.5669
2025-06-19 22:30:00,3.5363
2025-06-19 23:00:00,3.4467
2025-06-19 23:30:00,3.3767
2025-06-20 00:00:00,3.2555
2025-06-20 00:30:00,3.1326
2025-06-20 01:00:00,3.025
2025-06-20 01:30:00,2.8952
2025-06-20 02:00:00,2.788
2025-06-20 02:30:00,2.6998
2025-06-20 03:00:00,2.587
2025-06-20 03:30:00,2.5336
2025-06-20 04:00:00,2.525
2025-06-20 04:30:00,2.5234
2025-06-20 05:00:00,2.5693
2025-06-20 05:30:00,2.5989
2025-06-20 06:00:00,2.6942
2025-06-20 06:30:00,2.7847
2025-06-20 07:00:00,2.936
2025-06-20 07:30:00,3.0396
2025-06-20 08:00:00,3.1199
2025-06-20 08:30:00,3.2273
2025-06-20 09:00:00,3.2945
2025-06-20 09:30:00,3.3621
2025-06-20 10:00:00,3.4124
2025-06-20 10:30:00,3.4307
2025-06-20 11:00:00,3.4176
2025-06-20 11:30:00,3.3754
2025-06-20 12:00:00,3.317
2025-06-20 12:30:00,3.2596
2025-06-20 13:00:00,3.1698
2025-06-20 13:30:00,3.0781
2025-06-20 14:00:00,2.9678
2025-06-20 14:30:00,2.9045
2025-06-20 15:00:00,2.8246
2025-06-20 15:30:00,2.7818
2025-06-20 16:00:00,2.7627
2025-06-20 16:30:00,2.7349
2025-06-20 17:00:00,2.7915
2025-06-20 17:30:00,2.8436
2025-06-20 18:00:00,2.9375
2025-06-20 18:30:00,3.0194
2025-06-20 19:00:00,3.1564
2025-06-20 19:30:00,3.267
2025-06-20 20:00:00,3.3654
2025-06-20 20:30:00,3.4911
2025-06-20 21:00:00,3.5855
2025-06-20 21:30:00,3.666
2025-06-20 22:00:00,3.6514
2025-06-20 22:30:00,3.6787
2025-06-20 23:00:00,3.6646
2025-06-20 23:30:00,3.5911
2025-06-21 00:00:00,3.4842
2025-06-21 00:30:00,3.3904
2025-06-21 01:00:00,3.2578
2025-06-21 01:30:00,3.1081
2025-06-21 02:00:00,2.9497
2025-06-21 02:30:00,2.7975
2025-06-21 03:00:00,2.671
2025-06-21 03:30:00,2.5429
2025-06-21 04:00:00,2.5091
2025-06-21 04:30:00,2.4136
2025-06-21 05:00:00,2.4193
2025-06-21 05:30:00,2.4014
2025-06-21 06:00:00,2.4731
2025-06-21 06:30:00,2.5349
2025-06-21 07:00:00,2.6317
2025-06-21 07:30:00,2.767
2025-06-21 08:00:00,2.9039
2025-06-21 08:30:00,3.0407
2025-06-21 09:00:00,3.1825
2025-06-21 09:30:00,3.3419
2025-06-21 10:00:00,3.4106
2025-06-21 10:30:00,3.5117
2025-06-21 11:00:00,3.5227
2025-06-21 11:30:00,3.5487
2025-06-21 12:00:00,3.4837
2025-06-21 12:30:00,3.456
2025-06-21 13:00:00,3.3618
2025-06-21 13:30:00,3.2496
2025-06-21 14:00:00,3.1431
2025-06-21 14:30:00,3.0231
2025-06-21 15:00:00,2.9009
2025-06-21 15:30:00,2.7851
2025-06-21 16:00:00,2.7188
2025-06-21 16:30:00,2.6685
2025-06-21 17:00:00,2.6701
2025-06-21 17:30:00,2.6553
2025-06-21 18:00:00,2.732
2025-06-21 18:30:00,2.8054
2025-06-21 19:00:00,2.9267
2025-06-21 19:30:00,3.0586
2025-06-21 20:00:00,3.2005
2025-06-21 20:30:00,3.3183
2025-06-21 21:00:00,3.4828
2025-06-21 21:30:00,3.5886
2025-06-21 22:00:00,3.6913
2025-06-21 22:30:00,3.7633
2025-06-21 23:00:00,3.768
2025-06-21 23:30:00,3.7617
2025-06-22 00:00:00,3.7112
2025-06-22 00:30:00,3.6245
2025-06-22 01:00:00,3.5167
2025-06-22 01:30:00,3.3853
2025-06-22 02:00:00,3.1813
2025-06-22 02:30:00,3.0183
2025-06-22 03:00:00,2.8316
2025-06-22 03:30:00,2.6584
2025-06-22 04:00:00,2.5428
2025-06-22 04:30:00,2.4006
2025-06-22 05:00:00,2.362
2025-06-22 05:30:00,2.2753
2025-06-22 06:00:00,2.3187
2025-06-22 06:30:00,2.3335
2025-06-22 07:00:00,2.4454
2025-06-22 07:30:00,2.534
2025-06-22 08:00:00,2.6936
2025-06-22 08:30:00,2.8476
2025-06-22 09:00:00,3.0062
2025-06-22 09:30:00,3.1914
2025-06-22 10:00:00,3.3296
2025-06-22 10:30:00,3.4672
2025-06-22 11:00:00,3.5546
2025-06-22 11:30:00,3.6295
2025-06-22 12:00:00,3.6045
2025-06-22 12:30:00,3.6104
2025-06-22 13:00:00,3.5201
2025-06-22 13:30:00,3.4495
2025-06-22 14:00:00,3.3121
2025-06-22 14:30:00,3.2089
2025-06-22 15:00:00,3.0498
2025-06-22 15:30:00,2.8988
2025-06-22 16:00:00,2.7988
2025-06-22 16:30:00,2.6414
2025-06-22 17:00:00,2.5877
2025-06-22 17:30:00,2.5658
2025-06-22 18:00:00,2.581
2025-06-22 18:30:00,2.6073
2025-06-22 19:00:00,2.6891
2025-06-22 19:30:00,2.8055
2025-06-22 20:00:00,2.9836
2025-06-22 20:30:00,3.1233
2025-06-22 21:00:00,3.2837
2025-06-22 21:30:00,3.4447
2025-06-22 22:00:00,3.584
2025-06-22 22:30:00,3.7019
2025-06-22 23:00:00,3.8019
2025-06-22 23:30:00,3.8804
2025-06-23 00:00:00,3.8333
2025-06-23 00:30:00,3.8263
2025-06-23 01:00:00,3.7129
2025-06-23 01:30:00,3.6079
2025-06-23 02:00:00,3.4456
2025-06-23 02:30:00,3.2455
2025-06-23 03:00:00,3.0758
2025-06-23 03:30:00,2.8755
2025-06-23 04:00:00,2.6807
2025-06-23 04:30:00,2.4713
2025-06-23 05:00:00,2.3685
2025-06-23 05:30:00,2.2746
2025-06-23 06:00:00,2.1957
2025-06-23 06:30:00,2.1942
2025-06-23 07:00:00,2.2491
2025-06-23 07:30:00,2.3378
2025-06-23 08:00:00,2.463
2025-06-23 08:30:00,2.6188
2025-06-23 09:00:00,2.805
2025-06-23 09:30:00,3.0044
2025-06-23 10:00:00,3.1591
2025-06-23 10:30:00,3.3451
2025-06-23 11:00:00,3.4525
2025-06-23 11:30:00,3.6142
2025-06-23 12:00:00,3.6401
2025-06-23 12:30:00,3.6918
2025-06-23 13:00:00,3.6574
2025-06-23 13:30:00,3.5981
2025-06-23 14:00:00,3.5026
2025-06-23 14:30:00,3.3944
2025-06-23 15:00:00,3.2271
2025-06-23 15:30:00,3.0452
2025-06-23 16:00:00,2.9063
2025-06-23 16:30:00,2.7601
2025-06-23 17:00:00,2.6194
2025-06-23 17:30:00,2.5197
2025-06-23 18:00:00,2.513
2025-06-23 18:30:00,2.4756
2025-06-23 19:00:00,2.5377
2025-06-23 19:30:00,2.6154
2025-06-23 20:00:00,2.7367
2025-06-23 20:30:00,2.8769
2025-06-23 21:00:00,3.0831
2025-06-23 21:30:00,3.2295
2025-06-23 22:00:00,3.4013
2025-06-23 22:30:00,3.5947
2025-06-23 23:00:00,3.7237
2025-06-23 23:30:00,3.8409
2025-06-24 00:00:00,3.8781
2025-06-24 00:30:00,3.9615
2025-06-24 01:00:00,3.8807
2025-06-24 01:30:00,3.8109
2025-06-24 02:00:00,3.6837
2025-06-24 02:30:00,3.5243
2025-06-24 03:00:00,3.3186
2025-06-24 03:30:00,3.1243
2025-06-24 04:00:00,2.8886
2025-06-24 04:30:00,2.6948
2025-06-24 05:00:00,2.5411
2025-06-24 05:30:00,2.3513
2025-06-24 06:00:00,2.2504
2025-06-24 06:30:00,2.158
2025-06-24 07:00:00,2.1704
2025-06-24 07:30:00,2.1836
2025-06-24 08:00:00,2.2907
2025-06-24 08:30:00,2.4147
2025-06-24 09:00:00,2.5601
2025-06-24 09:30:00,2.7683
2025-06-24 10:00:00,2.9537
2025-06-24 10:30:00,3.1631
2025-06-24 11:00:00,3.3181
2025-06-24 11:30:00,3.5206
2025-06-24 12:00:00,3.6228
2025-06-24 12:30:00,3.7225
2025-06-24 13:00:00,3.7021
2025-06-24 13:30:00,3.7395
2025-06-24 14:00:00,3.6506
2025-06-24 14:30:00,3.5426
2025-06-24 15:00:00,3.4096
2025-06-24 15:30:00,3.2624
2025-06-24 16:00:00,3.0875
2025-06-24 16:30:00,2.9058
2025-06-24 17:00:00,2.7542
2025-06-24 17:30:00,2.6154
2025-06-24 18:00:00,2.5266
2025-06-24 18:30:00,2.3916
2025-06-24 19:00:00,2.4289
2025-06-24 19:30:00,2.4374
2025-06-24 20:00:00,2.5186
2025-06-24 20:30:00,2.6409
2025-06-24 21:00:00,2.8245
2025-06-24 21:30:00,2.9663
2025-06-24 22:00:00,3.1798
2025-06-24 22:30:00,3.3613
2025-06-24 23:00:00,3.5367
2025-06-24 23:30:00,3.7349
2025-06-25 00:00:00,3.8133
2025-06-25 00:30:00,3.928
2025-06-25 01:00:00,3.9041
2025-06-25 01:30:00,3.9529
2025-06-25 02:00:00,3.839
2025-06-25 02:30:00,3.7308
2025-06-25 03:00:00,3.5598
2025-06-25 03:30:00,3.3558
2025-06-25 04:00:00,3.1677
2025-06-25 04:30:00,2.9304
2025-06-25 05:00:00,2.7257
2025-06-25 05:30:00,2.5161
2025-06-25 06:00:00,2.3712
2025-06-25 06:30:00,2.2427
2025-06-25 07:00:00,2.1896
2025-06-25 07:30:00,2.1466
2025-06-25 08:00:00,2.1967
2025-06-25 08:30:00,2.2609
2025-06-25 09:00:00,2.3971
2025-06-25 09:30:00,2.5763
2025-06-25 10:00:00,2.7289
2025-06-25 10:30:00,2.9611
2025-06-25 11:00:00,3.1608
2025-06-25 11:30:00,3.3326
2025-06-25 12:00:00,3.5185
2025-06-25 12:30:00,3.6527
2025-06-25 13:00:00,3.7155
2025-06-25 13:30:00,3.7674
2025-06-25 14:00:00,3.7282
2025-06-25 14:30:00,3.692
2025-06-25 15:00:00,3.576
2025-06-25 15:30:00,3.4649
2025-06-25 16:00:00,3.275
2025-06-25 16:30:00,3.0867
2025-06-25 17:00:00,2.9286
2025-06-25 17:30:00,2.7509
2025-06-25 18:00:00,2.6144
2025-06-25 18:30:00,2.4821
2025-06-25 19:00:00,2.4192
2025-06-25 19:30:00,2.3605
2025-06-25 20:00:00,2.4085
2025-06-25 20:30:00,2.4466
2025-06-25 21:00:00,2.6039
2025-06-25 21:30:00,2.7348
2025-06-25 22:00:00,2.9193
2025-06-25 22:30:00,3.0778
2025-06-25 23:00:00,3.2927
2025-06-25 23:30:00,3.5155
