Serial_number:;;;;
2100000;;;;
Project ID:;;;;
PM-EX-02;;;;
Location:;;;;
AREA-COSTEIRA-02;;;;
LEVEL;;;;
UNIT: m;;;;
Offset: 0,000000 m;;;;
TEMPERATURE;;;;
UNIT: C;;;;
Date;Time;ms;LEVEL;TEMPERATURE
07/06/2025;21:00:00;0;3,6502;24,33
07/06/2025;21:30:00;0;3,6526;24,51
07/06/2025;22:00:00;0;3,7209;24,44
07/06/2025;22:30:00;0;3,7709;24,97
07/06/2025;23:00:00;0;3,8627;25,13
07/06/2025;23:30:00;0;3,9370;25,13
08/06/2025;00:00:00;0;4,0178;25,32
08/06/2025;00:30:00;0;4,1066;26,06
08/06/2025;01:00:00;0;4,1612;25,81
08/06/2025;01:30:00;0;4,2241;26,37
08/06/2025;02:00:00;0;4,2390;26,20
08/06/2025;02:30:00;0;4,2937;26,41
08/06/2025;03:00:00;0;4,2789;26,97
08/06/2025;03:30:00;0;4,2627;27,51
08/06/2025;04:00:00;0;4,1984;27,13
08/06/2025;04:30:00;0;4,1556;27,16
08/06/2025;05:00:00;0;4,0475;27,45
08/06/2025;05:30:00;0;3,9828;27,04
08/06/2025;06:00:00;0;3,8613;27,36
08/06/2025;06:30:00;0;3,7553;27,14
08/06/2025;07:00:00;0;3,6716;26,80
08/06/2025;07:30:00;0;3,5868;27,67
08/06/2025;08:00:00;0;3,5366;26,96
08/06/2025;08:30:00;0;3,4968;26,72
08/06/2025;09:00:00;0;3,4704;26,66
08/06/2025;09:30:00;0;3,4671;26,30
08/06/2025;10:00:00;0;3,5071;26,31
08/06/2025;10:30:00;0;3,5403;25,36
08/06/2025;11:00:00;0;3,6297;26,05
08/06/2025;11:30:00;0;3,6819;25,23
08/06/2025;12:00:00;0;3,7712;24,91
08/06/2025;12:30:00;0;3,8575;25,64
08/06/2025;13:00:00;0;3,9535;25,23
08/06/2025;13:30:00;0;4,0218;24,42
08/06/2025;14:00:00;0;4,1085;24,94
08/06/2025;14:30:00;0;4,1548;24,54
08/06/2025;15:00:00;0;4,1865;24,19
08/06/2025;15:30:00;0;4,2019;24,03
08/06/2025;16:00:00;0;4,1602;23,65
08/06/2025;16:30:00;0;4,1671;23,70
08/06/2025;17:00:00;0;4,0764;24,43
08/06/2025;17:30:00;0;4,0135;23,68
08/06/2025;18:00:00;0;3,9378;23,48
08/06/2025;18:30:00;0;3,8667;23,87
08/06/2025;19:00:00;0;3,7758;23,83
08/06/2025;19:30:00;0;3,7193;23,53
08/06/2025;20:00:00;0;3,6636;23,83
08/06/2025;20:30:00;0;3,6114;23,72
08/06/2025;21:00:00;0;3,5947;24,77
08/06/2025;21:30:00;0;3,5982;24,56
08/06/2025;22:00:00;0;3,6314;24,30
08/06/2025;22:30:00;0;3,6508;24,81
08/06/2025;23:00:00;0;3,7479;25,48
08/06/2025;23:30:00;0;3,8093;25,35
09/06/2025;00:00:00;0;3,9079;25,51
09/06/2025;00:30:00;0;3,9948;25,83
09/06/2025;01:00:00;0;4,0875;25,65
09/06/2025;01:30:00;0;4,1739;26,34
09/06/2025;02:00:00;0;4,2341;26,03
09/06/2025;02:30:00;0;4,2927;26,71
09/06/2025;03:00:00;0;4,3050;27,20
09/06/2025;03:30:00;0;4,3364;26,89
09/06/2025;04:00:00;0;4,2948;27,24
09/06/2025;04:30:00;0;4,2597;26,97
09/06/2025;05:00:00;0;4,1878;27,36
09/06/2025;05:30:00;0;4,0896;26,98
09/06/2025;06:00:00;0;3,9938;26,54
09/06/2025;06:30:00;0;3,8786;27,33
09/06/2025;07:00:00;0;3,7686;27,43
09/06/2025;07:30:00;0;3,6834;27,06
09/06/2025;08:00:00;0;3,5785;26,85
09/06/2025;08:30:00;0;3,5287;26,89
09/06/2025;09:00:00;0;3,4876;26,91
09/06/2025;09:30:00;0;3,4021;27,04
09/06/2025;10:00:00;0;3,4446;26,67
09/06/2025;10:30:00;0;3,4387;26,38
09/06/2025;11:00:00;0;3,5123;25,72
09/06/2025;11:30:00;0;3,5680;25,55
09/06/2025;12:00:00;0;3,6322;24,75
09/06/2025;12:30:00;0;3,7501;25,21
09/06/2025;13:00:00;0;3,8623;25,10
09/06/2025;13:30:00;0;3,9516;25,33
09/06/2025;14:00:00;0;4,0515;23,71
09/06/2025;14:30:00;0;4,1088;24,30
09/06/2025;15:00:00;0;4,1814;23,80
09/06/2025;15:30:00;0;4,2086;24,03
09/06/2025;16:00:00;0;4,1944;23,72
09/06/2025;16:30:00;0;4,2118;24,52
09/06/2025;17:00:00;0;4,1766;24,16
09/06/2025;17:30:00;0;4,1145;23,77
09/06/2025;18:00:00;0;4,0365;23,73
09/06/2025;18:30:00;0;3,9569;23,01
09/06/2025;19:00:00;0;3,8462;23,77
09/06/2025;19:30:00;0;3,8007;23,71
09/06/2025;20:00:00;0;3,7271;24,15
09/06/2025;20:30:00;0;3,6508;23,85
09/06/2025;21:00:00;0;3,6040;23,89
09/06/2025;21:30:00;0;3,5646;24,74
09/06/2025;22:00:00;0;3,5716;24,39
09/06/2025;22:30:00;0;3,6018;24,88
09/06/2025;23:00:00;0;3,6515;25,21
09/06/2025;23:30:00;0;3,6889;25,85
10/06/2025;00:00:00;0;3,7855;25,51
10/06/2025;00:30:00;0;3,8833;25,82
10/06/2025;01:00:00;0;3,9737;26,25
10/06/2025;01:30:00;0;4,0857;26,55
10/06/2025;02:00:00;0;4,1823;26,12
10/06/2025;02:30:00;0;4,2657;26,64
10/06/2025;03:00:00;0;4,2979;27,20
10/06/2025;03:30:00;0;4,3273;26,48
10/06/2025;04:00:00;0;4,3400;27,24
10/06/2025;04:30:00;0;4,3119;26,15
10/06/2025;05:00:00;0;4,2616;27,22
10/06/2025;05:30:00;0;4,2019;27,13
10/06/2025;06:00:00;0;4,1096;27,46
10/06/2025;06:30:00;0;4,0183;27,36
10/06/2025;07:00:00;0;3,9124;27,21
10/06/2025;07:30:00;0;3,7912;27,44
10/06/2025;08:00:00;0;3,6682;26,88
10/06/2025;08:30:00;0;3,5875;26,61
10/06/2025;09:00:00;0;3,5203;26,27
10/06/2025;09:30:00;0;3,4517;26,63
10/06/2025;10:00:00;0;3,4179;27,05
10/06/2025;10:30:00;0;3,4042;26,39
10/06/2025;11:00:00;0;3,4363;26,02
10/06/2025;11:30:00;0;3,4844;25,12
10/06/2025;12:00:00;0;3,5355;25,82
10/06/2025;12:30:00;0;3,6280;25,70
10/06/2025;13:00:00;0;3,7479;24,86
10/06/2025;13:30:00;0;3,8313;24,47
10/06/2025;14:00:00;0;3,9484;24,14
10/06/2025;14:30:00;0;4,0418;23,93
10/06/2025;15:00:00;0;4,0858;24,31
10/06/2025;15:30:00;0;4,1672;24,35
10/06/2025;16:00:00;0;4,2217;24,04
10/06/2025;16:30:00;0;4,2115;24,31
10/06/2025;17:00:00;0;4,1990;23,75
10/06/2025;17:30:00;0;4,1826;23,61
10/06/2025;18:00:00;0;4,1184;23,60
10/06/2025;18:30:00;0;4,0666;23,68
10/06/2025;19:00:00;0;3,9513;24,42
10/06/2025;19:30:00;0;3,8734;24,02
10/06/2025;20:00:00;0;3,7925;24,18
10/06/2025;20:30:00;0;3,6944;24,54
10/06/2025;21:00:00;0;3,6273;23,99
10/06/2025;21:30:00;0;3,5706;25,10
10/06/2025;22:00:00;0;3,5455;24,31
10/06/2025;22:30:00;0;3,5401;25,04
10/06/2025;23:00:00;0;3,5833;25,48
10/06/2025;23:30:00;0;3,5994;25,33
11/06/2025;00:00:00;0;3,6861;25,67
11/06/2025;00:30:00;0;3,7339;25,62
11/06/2025;01:00:00;0;3,8343;25,83
11/06/2025;01:30:00;0;3,9643;26,26
11/06/2025;02:00:00;0;4,0477;26,31
11/06/2025;02:30:00;0;4,1514;26,57
11/06/2025;03:00:00;0;4,2032;26,86
11/06/2025;03:30:00;0;4,2796;27,12
11/06/2025;04:00:00;0;4,3263;27,11
11/06/2025;04:30:00;0;4,3394;26,82
11/06/2025;05:00:00;0;4,3180;27,20
11/06/2025;05:30:00;0;4,2836;27,08
11/06/2025;06:00:00;0;4,2188;27,39
11/06/2025;06:30:00;0;4,1252;27,49
11/06/2025;07:00:00;0;4,0010;27,39
11/06/2025;07:30:00;0;3,9077;27,21
11/06/2025;08:00:00;0;3,8110;27,19
11/06/2025;08:30:00;0;3,6962;26,74
11/06/2025;09:00:00;0;3,6005;27,25
11/06/2025;09:30:00;0;3,5245;26,94
11/06/2025;10:00:00;0;3,4588;26,18
11/06/2025;10:30:00;0;3,4053;26,15
11/06/2025;11:00:00;0;3,4312;26,10
11/06/2025;11:30:00;0;3,4208;25,86
11/06/2025;12:00:00;0;3,4861;25,50
11/06/2025;12:30:00;0;3,5250;24,93
11/06/2025;13:00:00;0;3,6158;25,35
11/06/2025;13:30:00;0;3,7154;24,96
11/06/2025;14:00:00;0;3,8471;24,51
11/06/2025;14:30:00;0;3,9324;24,29
11/06/2025;15:00:00;0;4,0133;23,93
11/06/2025;15:30:00;0;4,1003;23,59
11/06/2025;16:00:00;0;4,1588;23,97
11/06/2025;16:30:00;0;4,2099;24,31
11/06/2025;17:00:00;0;4,2193;24,05
11/06/2025;17:30:00;0;4,2362;23,78
11/06/2025;18:00:00;0;4,1683;23,99
11/06/2025;18:30:00;0;4,1540;23,72
11/06/2025;19:00:00;0;4,0293;23,32
11/06/2025;19:30:00;0;3,9720;23,24
11/06/2025;20:00:00;0;3,8711;24,26
11/06/2025;20:30:00;0;3,7924;23,75
11/06/2025;21:00:00;0;3,6951;24,47
11/06/2025;21:30:00;0;3,6216;24,38
11/06/2025;22:00:00;0;3,5861;24,73
11/06/2025;22:30:00;0;3,5279;24,79
11/06/2025;23:00:00;0;3,5763;25,51
11/06/2025;23:30:00;0;3,5596;25,31
12/06/2025;00:00:00;0;3,6067;25,42
12/06/2025;00:30:00;0;3,6529;26,00
12/06/2025;01:00:00;0;3,7397;26,31
12/06/2025;01:30:00;0;3,8189;26,28
12/06/2025;02:00:00;0;3,9221;26,24
12/06/2025;02:30:00;0;4,0164;26,00
12/06/2025;03:00:00;0;4,0955;26,90
12/06/2025;03:30:00;0;4,1914;26,77
12/06/2025;04:00:00;0;4,2604;26,94
12/06/2025;04:30:00;0;4,3016;27,30
12/06/2025;05:00:00;0;4,3182;27,37
12/06/2025;05:30:00;0;4,3154;27,86
12/06/2025;06:00:00;0;4,2807;27,29
12/06/2025;06:30:00;0;4,2126;26,94
12/06/2025;07:00:00;0;4,1243;27,51
12/06/2025;07:30:00;0;4,0308;27,65
12/06/2025;08:00:00;0;3,9402;27,12
12/06/2025;08:30:00;0;3,8166;26,40
12/06/2025;09:00:00;0;3,7267;26,48
12/06/2025;09:30:00;0;3,6023;26,70
12/06/2025;10:00:00;0;3,5444;27,02
12/06/2025;10:30:00;0;3,4932;26,45
12/06/2025;11:00:00;0;3,4602;26,26
12/06/2025;11:30:00;0;3,4448;25,83
12/06/2025;12:00:00;0;3,4535;24,87
12/06/2025;12:30:00;0;3,4840;25,33
12/06/2025;13:00:00;0;3,5398;24,94
12/06/2025;13:30:00;0;3,6273;24,26
12/06/2025;14:00:00;0;3,7306;24,74
12/06/2025;14:30:00;0;3,8150;24,51
12/06/2025;15:00:00;0;3,9132;24,15
12/06/2025;15:30:00;0;3,9976;24,09
12/06/2025;16:00:00;0;4,0696;24,23
12/06/2025;16:30:00;0;4,1493;23,33
12/06/2025;17:00:00;0;4,1869;23,73
12/06/2025;17:30:00;0;4,2053;23,34
12/06/2025;18:00:00;0;4,1984;23,87
12/06/2025;18:30:00;0;4,1853;23,14
12/06/2025;19:00:00;0;4,1099;23,88
12/06/2025;19:30:00;0;4,0440;23,74
12/06/2025;20:00:00;0;3,9493;23,76
12/06/2025;20:30:00;0;3,8906;24,32
12/06/2025;21:00:00;0;3,7954;24,59
12/06/2025;21:30:00;0;3,7182;24,70
12/06/2025;22:00:00;0;3,6467;24,60
12/06/2025;22:30:00;0;3,5870;25,41
12/06/2025;23:00:00;0;3,5684;24,95
12/06/2025;23:30:00;0;3,5359;25,52
13/06/2025;00:00:00;0;3,5710;25,44
13/06/2025;00:30:00;0;3,5740;25,33
13/06/2025;01:00:00;0;3,6379;26,08
13/06/2025;01:30:00;0;3,7026;26,05
13/06/2025;02:00:00;0;3,7989;26,54
13/06/2025;02:30:00;0;3,8715;27,00
13/06/2025;03:00:00;0;3,9849;27,10
13/06/2025;03:30:00;0;4,0464;27,25
13/06/2025;04:00:00;0;4,1331;27,59
13/06/2025;04:30:00;0;4,2089;26,98
13/06/2025;05:00:00;0;4,2221;27,08
13/06/2025;05:30:00;0;4,2726;27,62
13/06/2025;06:00:00;0;4,2616;27,55
13/06/2025;06:30:00;0;4,2400;27,07
13/06/2025;07:00:00;0;4,1771;26,99
13/06/2025;07:30:00;0;4,1170;27,20
13/06/2025;08:00:00;0;4,0280;27,53
13/06/2025;08:30:00;0;3,9480;26,65
13/06/2025;09:00:00;0;3,8379;26,57
13/06/2025;09:30:00;0;3,7377;26,40
13/06/2025;10:00:00;0;3,6689;25,82
13/06/2025;10:30:00;0;3,5838;26,62
13/06/2025;11:00:00;0;3,5411;26,22
13/06/2025;11:30:00;0;3,4719;25,47
13/06/2025;12:00:00;0;3,4929;25,61
13/06/2025;12:30:00;0;3,4786;25,44
13/06/2025;13:00:00;0;3,5145;25,04
13/06/2025;13:30:00;0;3,5750;24,42
13/06/2025;14:00:00;0;3,6472;25,04
13/06/2025;14:30:00;0;3,7096;24,38
13/06/2025;15:00:00;0;3,8078;24,55
13/06/2025;15:30:00;0;3,9063;23,69
13/06/2025;16:00:00;0;3,9622;23,35
13/06/2025;16:30:00;0;4,0655;24,13
13/06/2025;17:00:00;0;4,1086;23,28
13/06/2025;17:30:00;0;4,1664;23,77
13/06/2025;18:00:00;0;4,1483;23,43
13/06/2025;18:30:00;0;4,1958;23,84
13/06/2025;19:00:00;0;4,1405;23,37
13/06/2025;19:30:00;0;4,1076;24,00
13/06/2025;20:00:00;0;4,0453;24,64
13/06/2025;20:30:00;0;3,9874;24,07
13/06/2025;21:00:00;0;3,9001;24,65
13/06/2025;21:30:00;0;3,8368;24,86
13/06/2025;22:00:00;0;3,7455;24,47
13/06/2025;22:30:00;0;3,6909;25,03
13/06/2025;23:00:00;0;3,6255;24,97
13/06/2025;23:30:00;0;3,5807;25,14
14/06/2025;00:00:00;0;3,5566;25,71
14/06/2025;00:30:00;0;3,5564;25,81
14/06/2025;01:00:00;0;3,6004;26,15
14/06/2025;01:30:00;0;3,6159;26,08
14/06/2025;02:00:00;0;3,7129;26,55
14/06/2025;02:30:00;0;3,7638;26,89
14/06/2025;03:00:00;0;3,8395;26,82
14/06/2025;03:30:00;0;3,9236;27,12
14/06/2025;04:00:00;0;4,0175;26,46
14/06/2025;04:30:00;0;4,0849;27,29
14/06/2025;05:00:00;0;4,1096;26,50
14/06/2025;05:30:00;0;4,1760;27,08
14/06/2025;06:00:00;0;4,2029;27,36
14/06/2025;06:30:00;0;4,1987;27,18
14/06/2025;07:00:00;0;4,1826;26,83
14/06/2025;07:30:00;0;4,1281;27,30
14/06/2025;08:00:00;0;4,0818;27,37
14/06/2025;08:30:00;0;4,0257;26,79
14/06/2025;09:00:00;0;3,9493;26,98
14/06/2025;09:30:00;0;3,8547;27,07
14/06/2025;10:00:00;0;3,7871;26,21
14/06/2025;10:30:00;0;3,6812;25,95
14/06/2025;11:00:00;0;3,6332;26,50
14/06/2025;11:30:00;0;3,5758;26,19
14/06/2025;12:00:00;0;3,5324;25,70
14/06/2025;12:30:00;0;3,5352;24,77
14/06/2025;13:00:00;0;3,5400;25,74
14/06/2025;13:30:00;0;3,5408;24,83
14/06/2025;14:00:00;0;3,6084;24,81
14/06/2025;14:30:00;0;3,6455;24,39
14/06/2025;15:00:00;0;3,7211;24,12
14/06/2025;15:30:00;0;3,7875;23,65
14/06/2025;16:00:00;0;3,8752;23,59
14/06/2025;16:30:00;0;3,9345;23,58
14/06/2025;17:00:00;0;4,0208;23,52
14/06/2025;17:30:00;0;4,0993;23,31
14/06/2025;18:00:00;0;4,1080;23,62
14/06/2025;18:30:00;0;4,1211;23,97
14/06/2025;19:00:00;0;4,1336;23,67
14/06/2025;19:30:00;0;4,1319;23,84
14/06/2025;20:00:00;0;4,0934;24,46
14/06/2025;20:30:00;0;4,0505;23,33
14/06/2025;21:00:00;0;4,0021;24,30
14/06/2025;21:30:00;0;3,9207;24,66
14/06/2025;22:00:00;0;3,8478;24,64
14/06/2025;22:30:00;0;3,7845;24,19
14/06/2025;23:00:00;0;3,7265;24,80
14/06/2025;23:30:00;0;3,6610;25,30
15/06/2025;00:00:00;0;3,6287;25,34
15/06/2025;00:30:00;0;3,5926;25,86
15/06/2025;01:00:00;0;3,6091;25,84
15/06/2025;01:30:00;0;3,5890;25,86
15/06/2025;02:00:00;0;3,6421;26,16
15/06/2025;02:30:00;0;3,6862;26,22
15/06/2025;03:00:00;0;3,7371;26,73
15/06/2025;03:30:00;0;3,7806;27,14
15/06/2025;04:00:00;0;3,8650;26,95
15/06/2025;04:30:00;0;3,9426;27,27
15/06/2025;05:00:00;0;3,9968;27,08
15/06/2025;05:30:00;0;4,0430;27,29
15/06/2025;06:00:00;0;4,1115;27,32
15/06/2025;06:30:00;0;4,1327;26,77
15/06/2025;07:00:00;0;4,1266;27,53
15/06/2025;07:30:00;0;4,1544;27,55
15/06/2025;08:00:00;0;4,0918;26,81
15/06/2025;08:30:00;0;4,0477;26,72
15/06/2025;09:00:00;0;4,0038;26,63
15/06/2025;09:30:00;0;3,9487;26,16
15/06/2025;10:00:00;0;3,8639;26,07
15/06/2025;10:30:00;0;3,8181;26,02
15/06/2025;11:00:00;0;3,7585;25,47
15/06/2025;11:30:00;0;3,6719;25,46
15/06/2025;12:00:00;0;3,6382;25,75
15/06/2025;12:30:00;0;3,5911;25,18
15/06/2025;13:00:00;0;3,5800;24,83
15/06/2025;13:30:00;0;3,5872;24,74
15/06/2025;14:00:00;0;3,6065;25,08
15/06/2025;14:30:00;0;3,6261;24,62
15/06/2025;15:00:00;0;3,6812;23,70
15/06/2025;15:30:00;0;3,7239;24,17
15/06/2025;16:00:00;0;3,7853;24,03
15/06/2025;16:30:00;0;3,8519;23,37
15/06/2025;17:00:00;0;3,9159;24,07
15/06/2025;17:30:00;0;3,9810;23,68
15/06/2025;18:00:00;0;4,0316;23,36
15/06/2025;18:30:00;0;4,0649;23,68
15/06/2025;19:00:00;0;4,0875;23,38
15/06/2025;19:30:00;0;4,1029;24,00
15/06/2025;20:00:00;0;4,0894;23,77
15/06/2025;20:30:00;0;4,0906;23,83
15/06/2025;21:00:00;0;4,0355;23,97
15/06/2025;21:30:00;0;4,0010;24,44
15/06/2025;22:00:00;0;3,9357;24,67
15/06/2025;22:30:00;0;3,8963;24,53
15/06/2025;23:00:00;0;3,8415;24,36
15/06/2025;23:30:00;0;3,7734;25,04
16/06/2025;00:00:00;0;3,7447;25,36
16/06/2025;00:30:00;0;3,6578;25,77
16/06/2025;01:00:00;0;3,6490;25,86
16/06/2025;01:30:00;0;3,6395;26,24
16/06/2025;02:00:00;0;3,6228;26,67
16/06/2025;02:30:00;0;3,6421;26,38
16/06/2025;03:00:00;0;3,6760;26,64
16/06/2025;03:30:00;0;3,7043;26,77
16/06/2025;04:00:00;0;3,7552;26,87
16/06/2025;04:30:00;0;3,8131;27,25
16/06/2025;05:00:00;0;3,8689;27,32
16/06/2025;05:30:00;0;3,8975;27,73
16/06/2025;06:00:00;0;3,9428;27,44
16/06/2025;06:30:00;0;4,0049;27,23
16/06/2025;07:00:00;0;4,0129;26,82
16/06/2025;07:30:00;0;4,0680;27,48
16/06/2025;08:00:00;0;4,0461;26,94
16/06/2025;08:30:00;0;4,0477;26,93
16/06/2025;09:00:00;0;4,0168;27,52
16/06/2025;09:30:00;0;3,9880;26,48
16/06/2025;10:00:00;0;3,9393;26,57
16/06/2025;10:30:00;0;3,9186;26,10
16/06/2025;11:00:00;0;3,8538;26,26
16/06/2025;11:30:00;0;3,7784;25,92
16/06/2025;12:00:00;0;3,7471;25,81
16/06/2025;12:30:00;0;3,7137;24,92
16/06/2025;13:00:00;0;3,6851;25,18
16/06/2025;13:30:00;0;3,6658;24,88
16/06/2025;14:00:00;0;3,6531;24,74
16/06/2025;14:30:00;0;3,6449;23,92
16/06/2025;15:00:00;0;3,6678;24,28
16/06/2025;15:30:00;0;3,6946;24,16
16/06/2025;16:00:00;0;3,7390;24,18
16/06/2025;16:30:00;0;3,7690;24,14
16/06/2025;17:00:00;0;3,8236;23,44
16/06/2025;17:30:00;0;3,8840;23,25
16/06/2025;18:00:00;0;3,9285;24,25
16/06/2025;18:30:00;0;3,9748;23,51
16/06/2025;19:00:00;0;4,0188;24,16
16/06/2025;19:30:00;0;4,0376;24,28
16/06/2025;20:00:00;0;4,0636;24,20
16/06/2025;20:30:00;0;4,0823;24,44
16/06/2025;21:00:00;0;4,0580;24,15
16/06/2025;21:30:00;0;4,0450;24,44
16/06/2025;22:00:00;0;4,0020;24,84
16/06/2025;22:30:00;0;3,9755;24,65
16/06/2025;23:00:00;0;3,9260;24,82
16/06/2025;23:30:00;0;3,8961;25,14
17/06/2025;00:00:00;0;3,8349;24,95
17/06/2025;00:30:00;0;3,7860;25,92
17/06/2025;01:00:00;0;3,7602;25,94
17/06/2025;01:30:00;0;3,7090;26,64
17/06/2025;02:00:00;0;3,6935;26,53
17/06/2025;02:30:00;0;3,6626;27,11
17/06/2025;03:00:00;0;3,6701;27,07
17/06/2025;03:30:00;0;3,6644;27,09
17/06/2025;04:00:00;0;3,6998;27,44
17/06/2025;04:30:00;0;3,7099;26,76
17/06/2025;05:00:00;0;3,7289;27,55
17/06/2025;05:30:00;0;3,7733;27,27
17/06/2025;06:00:00;0;3,8062;26,96
17/06/2025;06:30:00;0;3,8648;26,93
17/06/2025;07:00:00;0;3,9029;27,49
17/06/2025;07:30:00;0;3,9333;27,24
17/06/2025;08:00:00;0;3,9477;26,92
17/06/2025;08:30:00;0;3,9634;26,27
17/06/2025;09:00:00;0;3,9777;26,75
17/06/2025;09:30:00;0;3,9750;26,75
17/06/2025;10:00:00;0;3,9754;26,07
17/06/2025;10:30:00;0;3,9467;26,01
17/06/2025;11:00:00;0;3,9252;25,67
17/06/2025;11:30:00;0;3,8858;26,06
17/06/2025;12:00:00;0;3,8650;25,50
17/06/2025;12:30:00;0;3,8074;25,14
17/06/2025;13:00:00;0;3,7805;24,69
17/06/2025;13:30:00;0;3,7563;25,36
17/06/2025;14:00:00;0;3,7454;24,40
17/06/2025;14:30:00;0;3,6925;24,66
17/06/2025;15:00:00;0;3,6899;24,52
17/06/2025;15:30:00;0;3,7031;23,98
17/06/2025;16:00:00;0;3,7291;24,12
17/06/2025;16:30:00;0;3,7367;23,82
17/06/2025;17:00:00;0;3,7666;23,48
17/06/2025;17:30:00;0;3,7798;23,47
17/06/2025;18:00:00;0;3,8335;23,66
17/06/2025;18:30:00;0;3,8764;24,08
17/06/2025;19:00:00;0;3,9138;23,66
17/06/2025;19:30:00;0;3,9552;23,87
17/06/2025;20:00:00;0;3,9909;24,22
17/06/2025;20:30:00;0;3,9903;24,39
17/06/2025;21:00:00;0;4,0090;23,86
17/06/2025;21:30:00;0;4,0323;25,21
17/06/2025;22:00:00;0;4,0398;24,90
17/06/2025;22:30:00;0;4,0298;24,72
17/06/2025;23:00:00;0;3,9960;25,16
17/06/2025;23:30:00;0;4,0012;25,67
18/06/2025;00:00:00;0;3,9447;25,28
18/06/2025;00:30:00;0;3,9105;25,66
18/06/2025;01:00:00;0;3,8738;25,80
18/06/2025;01:30:00;0;3,8418;25,77
18/06/2025;02:00:00;0;3,7795;26,29
18/06/2025;02:30:00;0;3,7415;26,53
18/06/2025;03:00:00;0;3,6987;26,42
18/06/2025;03:30:00;0;3,6823;26,90
18/06/2025;04:00:00;0;3,6591;27,08
18/06/2025;04:30:00;0;3,6562;27,06
18/06/2025;05:00:00;0;3,6763;27,43
18/06/2025;05:30:00;0;3,6801;26,94
18/06/2025;06:00:00;0;3,7101;27,46
18/06/2025;06:30:00;0;3,7272;26,26
18/06/2025;07:00:00;0;3,7702;27,90
18/06/2025;07:30:00;0;3,7825;27,16
18/06/2025;08:00:00;0;3,8397;26,90
18/06/2025;08:30:00;0;3,8570;27,11
18/06/2025;09:00:00;0;3,8872;26,72
18/06/2025;09:30:00;0;3,9160;26,52
18/06/2025;10:00:00;0;3,9522;26,39
18/06/2025;10:30:00;0;3,9410;26,37
18/06/2025;11:00:00;0;3,9516;25,62
18/06/2025;11:30:00;0;3,9492;25,95
18/06/2025;12:00:00;0;3,9288;25,36
18/06/2025;12:30:00;0;3,9028;25,44
18/06/2025;13:00:00;0;3,8718;24,77
18/06/2025;13:30:00;0;3,8442;24,47
18/06/2025;14:00:00;0;3,8363;24,56
18/06/2025;14:30:00;0;3,7872;24,08
18/06/2025;15:00:00;0;3,7584;24,04
18/06/2025;15:30:00;0;3,7554;24,30
18/06/2025;16:00:00;0;3,7401;24,15
18/06/2025;16:30:00;0;3,7218;23,66
18/06/2025;17:00:00;0;3,7219;23,68
18/06/2025;17:30:00;0;3,7049;23,83
18/06/2025;18:00:00;0;3,7464;23,46
18/06/2025;18:30:00;0;3,7744;23,20
18/06/2025;19:00:00;0;3,8000;23,45
18/06/2025;19:30:00;0;3,8347;24,15
18/06/2025;20:00:00;0;3,9058;24,45
18/06/2025;20:30:00;0;3,9079;24,19
18/06/2025;21:00:00;0;3,9636;23,84
18/06/2025;21:30:00;0;3,9883;24,51
18/06/2025;22:00:00;0;4,0210;24,72
18/06/2025;22:30:00;0;4,0297;24,94
18/06/2025;23:00:00;0;4,0577;25,56
18/06/2025;23:30:00;0;4,0462;25,59
19/06/2025;00:00:00;0;4,0494;25,88
19/06/2025;00:30:00;0;4,0288;25,53
19/06/2025;01:00:00;0;3,9705;25,88
19/06/2025;01:30:00;0;3,9339;26,20
19/06/2025;02:00:00;0;3,8839;26,65
19/06/2025;02:30:00;0;3,8400;26,59
19/06/2025;03:00:00;0;3,8134;27,00
19/06/2025;03:30:00;0;3,7685;27,25
19/06/2025;04:00:00;0;3,7058;27,19
19/06/2025;04:30:00;0;3,6821;27,73
19/06/2025;05:00:00;0;3,6470;27,18
19/06/2025;05:30:00;0;3,6211;27,50
19/06/2025;06:00:00;0;3,6201;27,06
19/06/2025;06:30:00;0;3,6273;27,30
19/06/2025;07:00:00;0;3,6183;27,50
19/06/2025;07:30:00;0;3,6539;27,66
19/06/2025;08:00:00;0;3,6868;27,15
19/06/2025;08:30:00;0;3,7366;27,33
19/06/2025;09:00:00;0;3,7789;27,32
19/06/2025;09:30:00;0;3,8246;26,60
19/06/2025;10:00:00;0;3,8612;26,79
19/06/2025;10:30:00;0;3,8987;26,65
19/06/2025;11:00:00;0;3,9150;25,92
19/06/2025;11:30:00;0;3,9540;25,97
19/06/2025;12:00:00;0;3,9573;24,96
19/06/2025;12:30:00;0;3,9654;24,69
19/06/2025;13:00:00;0;3,9379;24,68
19/06/2025;13:30:00;0;3,9606;24,91
19/06/2025;14:00:00;0;3,9131;24,81
19/06/2025;14:30:00;0;3,8956;23,87
19/06/2025;15:00:00;0;3,8795;24,16
19/06/2025;15:30:00;0;3,8341;24,03
19/06/2025;16:00:00;0;3,7864;23,56
19/06/2025;16:30:00;0;3,7825;23,74
19/06/2025;17:00:00;0;3,7457;24,07
19/06/2025;17:30:00;0;3,7047;23,72
19/06/2025;18:00:00;0;3,7054;24,00
19/06/2025;18:30:00;0;3,7173;23,96
19/06/2025;19:00:00;0;3,7336;23,94
19/06/2025;19:30:00;0;3,7475;23,80
19/06/2025;20:00:00;0;3,7679;24,04
19/06/2025;20:30:00;0;3,8157;23,76
19/06/2025;21:00:00;0;3,8720;24,61
